Tw, K	dTliq, K	P, atm.	Ts, K	L, m	Rw, kg/m3	Cw, J/kg/K	Kw, W/m/K	Rl, kg/m3	Cl, J/kg/K	Kl, W/m/K	Ll, Pa*sec	Q, N/m	dH, J/kg	Tlim, K
4,341400E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	1,934437E+4	1,298458E+2	3,234400E+2	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,634980E+2	7,845683E+1	3,000000E+0	3,816168E+2	2,500000E-2	1,934437E+4	1,298458E+2	3,234400E+2	7,683917E+2	3,131805E+3	1,635722E-1	5,758231E-4	1,221985E-2	8,156802E+5	4,552949E+2
4,730400E+2	9,518899E+1	5,000000E+0	3,983490E+2	2,500000E-2	1,934437E+4	1,298458E+2	3,234400E+2	7,597735E+2	3,218704E+3	1,617942E-1	5,020563E-4	1,032433E-2	7,761304E+5	4,572756E+2
4,689360E+2	7,518899E+1	5,000000E+0	3,983490E+2	2,500000E-2	1,934437E+4	1,298458E+2	3,234400E+2	7,488631E+2	3,318569E+3	1,595670E-1	4,290784E-4	1,032433E-2	7,761304E+5	4,572756E+2
4,588470E+2	5,845683E+1	3,000000E+0	3,816168E+2	2,500000E-2	1,934437E+4	1,298458E+2	3,234400E+2	7,580337E+2	3,235306E+3	1,614382E-1	4,890923E-4	1,221985E-2	8,156802E+5	4,552949E+2
4,155140E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	1,934437E+4	1,298458E+2	3,234400E+2	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
7,026970E+2	6,788902E+1	2,000000E+0	3,930490E+2	2,500000E-2	1,923984E+4	1,306262E+2	3,123463E+2	9,690586E+2	4,200628E+3	6,722414E-1	3,278447E-4	5,497318E-2	2,207031E+6	5,637482E+2
7,096260E+2	8,119933E+1	3,000000E+0	4,063593E+2	2,500000E-2	1,923984E+4	1,306262E+2	3,123463E+2	9,648524E+2	4,207345E+3	6,758292E-1	3,039658E-4	5,226090E-2	2,167562E+6	5,641295E+2
7,457820E+2	7,319933E+1	3,000000E+0	4,063593E+2	2,500000E-2	1,923984E+4	1,306262E+2	3,123463E+2	9,621814E+2	4,211812E+3	6,777000E-1	2,910951E-4	5,226090E-2	2,167562E+6	5,641295E+2
7,304260E+2	3,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	1,923984E+4	1,306262E+2	3,123463E+2	9,727268E+2	4,195145E+3	6,683285E-1	3,534823E-4	5,900277E-2	2,262707E+6	5,633670E+2
6,096340E+2	1,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	1,923984E+4	1,306262E+2	3,123463E+2	9,667122E+2	4,204325E+3	6,743478E-1	3,139132E-4	5,900277E-2	2,262707E+6	5,633670E+2
6,808020E+2	5,319933E+1	3,000000E+0	4,063593E+2	2,500000E-2	1,923984E+4	1,306262E+2	3,123463E+2	9,550400E+2	4,224430E+3	6,814725E-1	2,629440E-4	5,226090E-2	2,167562E+6	5,641295E+2
6,017860E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
6,375300E+2	7,845683E+1	3,000000E+0	3,816168E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,683917E+2	3,131805E+3	1,635722E-1	5,758231E-4	1,221985E-2	8,156802E+5	4,552949E+2
5,816230E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
6,338390E+2	5,845683E+1	3,000000E+0	3,816168E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,580337E+2	3,235306E+3	1,614382E-1	4,890923E-4	1,221985E-2	8,156802E+5	4,552949E+2
5,555700E+2	6,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,912657E+2	2,848474E+3	1,686630E-1	9,037466E-4	1,587337E-2	8,791950E+5	4,533142E+2
5,446000E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
5,231150E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
6,820710E+2	1,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,667122E+2	4,204325E+3	6,743478E-1	3,139132E-4	5,900277E-2	2,262707E+6	5,633670E+2
6,814920E+2	9,429855E+0	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,634532E+2	4,209667E+3	6,768448E-1	2,970322E-4	5,900277E-2	2,262707E+6	5,633670E+2
5,311380E+2	1,477072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,205331E+2	2,368953E+3	1,775837E-1	2,120993E-3	1,587337E-2	8,791950E+5	4,533142E+2
5,325670E+2	1,277072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,132103E+2	2,488027E+3	1,750340E-1	1,677716E-3	1,587337E-2	8,791950E+5	4,533142E+2
5,344150E+2	1,077072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,061877E+2	2,609127E+3	1,727596E-1	1,348004E-3	1,587337E-2	8,791950E+5	4,533142E+2
5,253860E+2	8,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,989812E+2	2,729892E+3	1,706638E-1	1,097506E-3	1,587337E-2	8,791950E+5	4,533142E+2
5,226010E+2	6,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,912657E+2	2,848474E+3	1,686630E-1	9,037466E-4	1,587337E-2	8,791950E+5	4,533142E+2
5,114670E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,992600E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
7,369840E+2	2,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,698032E+2	4,199484E+3	6,715121E-1	3,326337E-4	5,900277E-2	2,262707E+6	5,633670E+2
5,935290E+2	1,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,667122E+2	4,204325E+3	6,743478E-1	3,139132E-4	5,900277E-2	2,262707E+6	5,633670E+2
5,879490E+2	9,429855E+0	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,634532E+2	4,209667E+3	6,768448E-1	2,970322E-4	5,900277E-2	2,262707E+6	5,633670E+2
4,421970E+2	1,477072E+2	1,000000E+0	3,508672E+2	2,500000E-2	8,939654E+3	4,609689E+2	9,563396E+1	8,205331E+2	2,368953E+3	1,775837E-1	2,120993E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,453990E+2	1,277072E+2	1,000000E+0	3,508672E+2	2,500000E-2	8,939654E+3	4,609689E+2	9,563396E+1	8,132103E+2	2,488027E+3	1,750340E-1	1,677716E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,338010E+2	1,077072E+2	1,000000E+0	3,508672E+2	2,500000E-2	8,939654E+3	4,609689E+2	9,563396E+1	8,061877E+2	2,609127E+3	1,727596E-1	1,348004E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,392430E+2	8,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,939654E+3	4,609689E+2	9,563396E+1	7,989812E+2	2,729892E+3	1,706638E-1	1,097506E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,223310E+2	6,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,939654E+3	4,609689E+2	9,563396E+1	7,912657E+2	2,848474E+3	1,686630E-1	9,037466E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,169730E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	8,939654E+3	4,609689E+2	9,563396E+1	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,414260E+2	6,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	8,930825E+3	4,646470E+2	9,390775E+1	8,428661E+2	3,004460E+3	1,993092E-1	1,122130E-3	1,794446E-2	9,731458E+5	4,696929E+2
4,505020E+2	6,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	8,930825E+3	4,646470E+2	9,390775E+1	8,428661E+2	3,004460E+3	1,993092E-1	1,122130E-3	1,794446E-2	9,731458E+5	4,696929E+2
4,513370E+2	4,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	8,930825E+3	4,646470E+2	9,390775E+1	8,353476E+2	3,111303E+3	1,975057E-1	9,101598E-4	1,794446E-2	9,731458E+5	4,696929E+2
4,334100E+2	2,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	8,930825E+3	4,646470E+2	9,390775E+1	8,270804E+2	3,213401E+3	1,955625E-1	7,488099E-4	1,794446E-2	9,731458E+5	4,696929E+2
4,931440E+2	2,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	8,930825E+3	4,646470E+2	9,390775E+1	8,270804E+2	3,213401E+3	1,955625E-1	7,488099E-4	1,794446E-2	9,731458E+5	4,696929E+2
4,787660E+2	2,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	8,930825E+3	4,646470E+2	9,390775E+1	8,270804E+2	3,213401E+3	1,955625E-1	7,488099E-4	1,794446E-2	9,731458E+5	4,696929E+2
4,727580E+2	8,651766E+0	1,000000E+0	3,518118E+2	2,500000E-2	8,930825E+3	4,646470E+2	9,390775E+1	8,180522E+2	3,310596E+3	1,934471E-1	6,241327E-4	1,794446E-2	9,731458E+5	4,696929E+2
6,648020E+2	7,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	8,918423E+3	4,697401E+2	9,127817E+1	8,944005E+2	3,240211E+3	2,590008E-1	1,081182E-3	2,172368E-2	1,134837E+6	4,928235E+2
6,587200E+2	7,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	8,918423E+3	4,697401E+2	9,127817E+1	8,944005E+2	3,240211E+3	2,590008E-1	1,081182E-3	2,172368E-2	1,134837E+6	4,928235E+2
6,356460E+2	5,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	8,918423E+3	4,697401E+2	9,127817E+1	8,879460E+2	3,332083E+3	2,580696E-1	8,729273E-4	2,172368E-2	1,134837E+6	4,928235E+2
6,274720E+2	5,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	8,918423E+3	4,697401E+2	9,127817E+1	8,879460E+2	3,332083E+3	2,580696E-1	8,729273E-4	2,172368E-2	1,134837E+6	4,928235E+2
6,123860E+2	3,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	8,918423E+3	4,697401E+2	9,127817E+1	8,807926E+2	3,419112E+3	2,567638E-1	7,175187E-4	2,172368E-2	1,134837E+6	4,928235E+2
5,095640E+2	1,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	8,918423E+3	4,697401E+2	9,127817E+1	8,729106E+2	3,501398E+3	2,550718E-1	5,993756E-4	2,172368E-2	1,134837E+6	4,928235E+2
5,134430E+2	1,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	8,918423E+3	4,697401E+2	9,127817E+1	8,729106E+2	3,501398E+3	2,550718E-1	5,993756E-4	2,172368E-2	1,134837E+6	4,928235E+2
7,607860E+2	7,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	8,905777E+3	4,748441E+2	8,843385E+1	9,330827E+2	3,510260E+3	3,461515E-1	8,949395E-4	2,751946E-2	1,360967E+6	5,164731E+2
7,879750E+2	7,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	8,905777E+3	4,748441E+2	8,843385E+1	9,330827E+2	3,510260E+3	3,461515E-1	8,949395E-4	2,751946E-2	1,360967E+6	5,164731E+2
7,737230E+2	7,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	8,905777E+3	4,748441E+2	8,843385E+1	9,330827E+2	3,510260E+3	3,461515E-1	8,949395E-4	2,751946E-2	1,360967E+6	5,164731E+2
7,646630E+2	5,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	8,905777E+3	4,748441E+2	8,843385E+1	9,275410E+2	3,581246E+3	3,471725E-1	7,309925E-4	2,751946E-2	1,360967E+6	5,164731E+2
7,615200E+2	5,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	8,905777E+3	4,748441E+2	8,843385E+1	9,275410E+2	3,581246E+3	3,471725E-1	7,309925E-4	2,751946E-2	1,360967E+6	5,164731E+2
6,777860E+2	3,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	8,905777E+3	4,748441E+2	8,843385E+1	9,213507E+2	3,648111E+3	3,474814E-1	6,085358E-4	2,751946E-2	1,360967E+6	5,164731E+2
6,864600E+2	3,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	8,905777E+3	4,748441E+2	8,843385E+1	9,213507E+2	3,648111E+3	3,474814E-1	6,085358E-4	2,751946E-2	1,360967E+6	5,164731E+2
5,828880E+2	1,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	8,905777E+3	4,748441E+2	8,843385E+1	9,144688E+2	3,711147E+3	3,470953E-1	5,151776E-4	2,751946E-2	1,360967E+6	5,164731E+2
5,818860E+2	1,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	8,905777E+3	4,748441E+2	8,843385E+1	9,144688E+2	3,711147E+3	3,470953E-1	5,151776E-4	2,751946E-2	1,360967E+6	5,164731E+2
8,626390E+2	3,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	8,880748E+3	4,846816E+2	8,263654E+1	9,727268E+2	4,195145E+3	6,683285E-1	3,534823E-4	5,900277E-2	2,262707E+6	5,633670E+2
7,877340E+2	2,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	8,880748E+3	4,846816E+2	8,263654E+1	9,698032E+2	4,199484E+3	6,715121E-1	3,326337E-4	5,900277E-2	2,262707E+6	5,633670E+2
6,865670E+2	1,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	8,880748E+3	4,846816E+2	8,263654E+1	9,667122E+2	4,204325E+3	6,743478E-1	3,139132E-4	5,900277E-2	2,262707E+6	5,633670E+2
5,761030E+2	9,429855E+0	1,000000E+0	3,725899E+2	2,500000E-2	8,880748E+3	4,846816E+2	8,263654E+1	9,634532E+2	4,209667E+3	6,768448E-1	2,970322E-4	5,900277E-2	2,262707E+6	5,633670E+2
4,691980E+2	1,477072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,205331E+2	2,368953E+3	1,775837E-1	2,120993E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,579210E+2	1,277072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,132103E+2	2,488027E+3	1,750340E-1	1,677716E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,582230E+2	1,277072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,132103E+2	2,488027E+3	1,750340E-1	1,677716E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,467440E+2	1,277072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,132103E+2	2,488027E+3	1,750340E-1	1,677716E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,937790E+2	1,077072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,061877E+2	2,609127E+3	1,727596E-1	1,348004E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,774210E+2	8,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,989812E+2	2,729892E+3	1,706638E-1	1,097506E-3	1,587337E-2	8,791950E+5	4,533142E+2
5,201260E+2	8,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,989812E+2	2,729892E+3	1,706638E-1	1,097506E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,839210E+2	8,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,989812E+2	2,729892E+3	1,706638E-1	1,097506E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,793220E+2	6,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,912657E+2	2,848474E+3	1,686630E-1	9,037466E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,840660E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,557690E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,722080E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
5,278490E+2	1,277072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,132103E+2	2,488027E+3	1,750340E-1	1,677716E-3	1,587337E-2	8,791950E+5	4,533142E+2
5,369700E+2	1,077072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,061877E+2	2,609127E+3	1,727596E-1	1,348004E-3	1,587337E-2	8,791950E+5	4,533142E+2
5,587130E+2	8,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,989812E+2	2,729892E+3	1,706638E-1	1,097506E-3	1,587337E-2	8,791950E+5	4,533142E+2
5,047520E+2	6,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,912657E+2	2,848474E+3	1,686630E-1	9,037466E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,805430E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,497890E+2	2,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,736562E+2	3,074243E+3	1,646796E-1	6,306375E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,292440E+2	1,068401E+2	1,000000E+0	3,300001E+2	2,500000E-2	7,839251E+3	4,876176E+2	1,697012E+1	1,734866E+3	9,389989E+2	5,837055E-2	9,253656E-4	8,289191E-3	8,249410E+4	3,942066E+2
4,208300E+2	8,684013E+1	1,000000E+0	3,300001E+2	2,500000E-2	7,839251E+3	4,876176E+2	1,697012E+1	1,711330E+3	9,999698E+2	5,720242E-2	7,827790E-4	8,289191E-3	8,249410E+4	3,942066E+2
4,093060E+2	6,684013E+1	1,000000E+0	3,300001E+2	2,500000E-2	7,839251E+3	4,876176E+2	1,697012E+1	1,687267E+3	1,043364E+3	5,603430E-2	6,715617E-4	8,289191E-3	8,249410E+4	3,942066E+2
4,091890E+2	4,684013E+1	1,000000E+0	3,300001E+2	2,500000E-2	7,839251E+3	4,876176E+2	1,697012E+1	1,662808E+3	1,070712E+3	5,486623E-2	5,835952E-4	8,289191E-3	8,249410E+4	3,942066E+2
3,947000E+2	2,684013E+1	1,000000E+0	3,300001E+2	2,500000E-2	7,839251E+3	4,876176E+2	1,697012E+1	1,638025E+3	1,085330E+3	5,369827E-2	5,135244E-4	8,289191E-3	8,249410E+4	3,942066E+2
5,765140E+2	6,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	7,799977E+3	5,110771E+2	1,889271E+1	8,428661E+2	3,004460E+3	1,993092E-1	1,122130E-3	1,794446E-2	9,731458E+5	4,696929E+2
5,717130E+2	6,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	7,799977E+3	5,110771E+2	1,889271E+1	8,428661E+2	3,004460E+3	1,993092E-1	1,122130E-3	1,794446E-2	9,731458E+5	4,696929E+2
5,323070E+2	4,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	7,799977E+3	5,110771E+2	1,889271E+1	8,353476E+2	3,111303E+3	1,975057E-1	9,101598E-4	1,794446E-2	9,731458E+5	4,696929E+2
5,026770E+2	2,865177E+1	1,000000E+0	3,518118E+2	2,500000E-2	7,799977E+3	5,110771E+2	1,889271E+1	8,270804E+2	3,213401E+3	1,955625E-1	7,488099E-4	1,794446E-2	9,731458E+5	4,696929E+2
4,443190E+2	8,651766E+0	1,000000E+0	3,518118E+2	2,500000E-2	7,799977E+3	5,110771E+2	1,889271E+1	8,180522E+2	3,310596E+3	1,934471E-1	6,241327E-4	1,794446E-2	9,731458E+5	4,696929E+2
6,950920E+2	7,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	7,788219E+3	5,176294E+2	1,943233E+1	8,944005E+2	3,240211E+3	2,590008E-1	1,081182E-3	2,172368E-2	1,134837E+6	4,928235E+2
6,479890E+2	5,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	7,788219E+3	5,176294E+2	1,943233E+1	8,879460E+2	3,332083E+3	2,580696E-1	8,729273E-4	2,172368E-2	1,134837E+6	4,928235E+2
5,975270E+2	3,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	7,788219E+3	5,176294E+2	1,943233E+1	8,807926E+2	3,419112E+3	2,567638E-1	7,175187E-4	2,172368E-2	1,134837E+6	4,928235E+2
5,025570E+2	1,047019E+1	1,000000E+0	3,536302E+2	2,500000E-2	7,788219E+3	5,176294E+2	1,943233E+1	8,729106E+2	3,501398E+3	2,550718E-1	5,993756E-4	2,172368E-2	1,134837E+6	4,928235E+2
7,287570E+2	5,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	7,776229E+3	5,240865E+2	1,996544E+1	9,275410E+2	3,581246E+3	3,471725E-1	7,309925E-4	2,751946E-2	1,360967E+6	5,164731E+2
6,784750E+2	3,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	7,776229E+3	5,240865E+2	1,996544E+1	9,213507E+2	3,648111E+3	3,474814E-1	6,085358E-4	2,751946E-2	1,360967E+6	5,164731E+2
5,270950E+2	1,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	7,776229E+3	5,240865E+2	1,996544E+1	9,144688E+2	3,711147E+3	3,470953E-1	5,151776E-4	2,751946E-2	1,360967E+6	5,164731E+2
5,442860E+2	1,254716E+1	1,000000E+0	3,557072E+2	2,500000E-2	7,776229E+3	5,240865E+2	1,996544E+1	9,144688E+2	3,711147E+3	3,470953E-1	5,151776E-4	2,751946E-2	1,360967E+6	5,164731E+2
7,017650E+2	2,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,698032E+2	4,199484E+3	6,715121E-1	3,326337E-4	5,900277E-2	2,262707E+6	5,633670E+2
6,941850E+2	2,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,698032E+2	4,199484E+3	6,715121E-1	3,326337E-4	5,900277E-2	2,262707E+6	5,633670E+2
6,712980E+2	2,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,698032E+2	4,199484E+3	6,715121E-1	3,326337E-4	5,900277E-2	2,262707E+6	5,633670E+2
6,309760E+2	1,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,667122E+2	4,204325E+3	6,743478E-1	3,139132E-4	5,900277E-2	2,262707E+6	5,633670E+2
5,914270E+2	1,942986E+1	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,667122E+2	4,204325E+3	6,743478E-1	3,139132E-4	5,900277E-2	2,262707E+6	5,633670E+2
5,670910E+2	9,429855E+0	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,634532E+2	4,209667E+3	6,768448E-1	2,970322E-4	5,900277E-2	2,262707E+6	5,633670E+2
5,310900E+2	-5,701450E-1	1,000000E+0	3,725899E+2	2,500000E-2	7,752499E+3	5,362006E+2	2,096975E+1	9,600272E+2	4,215518E+3	6,790121E-1	2,817480E-4	5,900277E-2	2,262707E+6	5,633670E+2
4,967440E+2	1,477072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,205331E+2	2,368953E+3	1,775837E-1	2,120993E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,950150E+2	1,477072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,205331E+2	2,368953E+3	1,775837E-1	2,120993E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,956150E+2	1,277072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,132103E+2	2,488027E+3	1,750340E-1	1,677716E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,974860E+2	1,077072E+2	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	8,061877E+2	2,609127E+3	1,727596E-1	1,348004E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,869720E+2	8,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,989812E+2	2,729892E+3	1,706638E-1	1,097506E-3	1,587337E-2	8,791950E+5	4,533142E+2
4,862520E+2	6,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,912657E+2	2,848474E+3	1,686630E-1	9,037466E-4	1,587337E-2	8,791950E+5	4,533142E+2
4,601280E+2	4,770719E+1	1,000000E+0	3,508672E+2	2,500000E-2	7,808348E+3	5,062802E+2	1,849845E+1	7,828507E+2	2,963538E+3	1,666870E-1	7,516054E-4	1,587337E-2	8,791950E+5	4,533142E+2
